intake_date,intake_type,intake_subtype,ken_jurisdiction,ken_zip,outcome_type,animal_id,animal_type,primary_breed,secondary_breed,person_id,src_zip,src_jurisdiction,person_id,own_zip,own_jurisdiction,microchip,microchip_bin
00:00.0,STRAY,FIELD,TRAVIS,78617,ADOPTION,A827216,DOG,CHIHUAHUA SH,MIX,P794194,78617,NULL,P768839,78748,NULL,982126059783354,1
00:00.0,STRAY,FIELD,AUSTIN,78759,ADOPTION,A827193,CAT,DOMESTIC MH,NULL,P389954,78701,AUSTIN,P645625,78704,NULL,982091061641376,1
00:00.0,STRAY,OTC,AUSTIN,78702,TRANSFER,A827177,CAT,SIAMESE,NULL,P794367,78744,NULL,P083529,78703,AUSTIN,982126059769087,1
00:00.0,STRAY,FIELD,AUSTIN,78753,ADOPTION,A827192,DOG,PIT BULL,MIX,P794415,,NULL,P644592,78752,NULL,982126059769097,1
00:00.0,STRAY,OTC,AUSTIN,78741,ADOPTION,A827166,CAT,DOMESTIC SH,NULL,P794314,78741,NULL,P794314,78741,NULL,982091061646232,1
00:00.0,STRAY,FIELD,AUSTIN,78748,RTO,A827176,DOG,AMERICAN STAFF,LABRADOR RETR,P386582,78721,NULL,P794381,78748,NULL,982126060051548,1
00:00.0,STRAY,OTC,AUSTIN,78745,ADOPTION,A827173,DOG,GREAT PYRENEES,GOLDEN RETR,P126967,78745,NULL,P796176,76544,NULL,982126059767556,1
00:00.0,STRAY,FIELD,TRAVIS,78617,ADOPTION,A827182,DOG,GERM SHEPHERD,GREAT PYRENEES,P759682,,NULL,P794829,78745,NULL,982126052162177,1
00:00.0,STRAY,OTC,AUSTIN,78617,TRANSFER,A827190,DOG,DOBERMAN PINSCH,NULL,P354639,78617,NULL,P501176,75050,NULL,982126059767920,1
00:00.0,STRAY,OTC,TRAVIS,78660,ADOPTION,A827164,DOG,MASTIFF,NULL,P070962,78752,AUSTIN,P020453,78757,NULL,982126060052457,1
00:00.0,STRAY,OTC,AUSTIN,78752,ADOPTION,A826880,DOG,GERM SHEPHERD,MIX,P499010,78752,NULL,P679171,78660,NULL,982126060051866,1
00:00.0,STRAY,FIELD,AUSTIN,78744,ADOPTION,A827145,CAT,DOMESTIC SH,NULL,P794224,,NULL,P510193,78731,NULL,982126054170574,1
00:00.0,STRAY,OTC,AUSTIN,78744,RTO,A827026,DOG,LHASA APSO,MIX,P693736,78744,NULL,P794460,78744,NULL,982126060050074,1
00:00.0,STRAY,FIELD,AUSTIN,78702,TRANSFER,A827113,DOG,LABRADOR RETR,BOXER,P389954,78701,AUSTIN,P520778,78676,NULL,982126060052415,1
00:00.0,STRAY,FIELD,AUSTIN,78741,RTO,A827139,DOG,CATAHOULA,PLOTT HOUND,P794170,78741,AUSTIN,P794383,78741,NULL,982126060047349,1
00:00.0,STRAY,FIELD,AUSTIN,78746,TRANSFER,A827150,CAT,DOMESTIC SH,NULL,P665853,78745,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,78745,TRANSFER,A826132,CAT,DOMESTIC LH,NULL,P348863,78745,AUSTIN,P083529,78703,AUSTIN,68119870,1
00:00.0,STRAY,FIELD,AUSTIN,78724,TRANSFER,A827152,DOG,LABRADOR RETR,NULL,P794041,,NULL,P015235,78641,NULL,982126059769256,1
00:00.0,STRAY,FIELD,AUSTIN,78702,ADOPTION,A827112,DOG,PIT BULL,LABRADOR RETR,P389954,78701,AUSTIN,P802192,78745,NULL,982126059778260,1
00:00.0,STRAY,FIELD,AUSTIN,78758,RTO,A827114,DOG,GERM SHEPHERD,MIX,P451744,78758,NULL,P794405,78758,NULL,982126060050439,1
00:00.0,STRAY,FIELD,AUSTIN,78758,RTO,A827115,DOG,PIT BULL,MIX,P451744,78758,NULL,P794405,78758,NULL,982126060052097,1
00:00.0,STRAY,FIELD,AUSTIN,78744,ADOPTION,A827161,DOG,AUST SHEPHERD,MIX,NULL,NULL,NULL,P798800,78728,NULL,982126060049797,1
00:00.0,STRAY,OTC,AUSTIN,78702,ADOPTION,A827105,DOG,ANATOL SHEPHERD,NULL,NULL,NULL,NULL,P794465,78758,NULL,982126060052114,1
00:00.0,STRAY,FIELD,TRAVIS,78732,ADOPTION,A827096,DOG,BORDER COLLIE,NULL,P106011,78767,NULL,P794722,NULL,NULL,982126059773660,1
00:00.0,STRAY,OTC,AUSTIN,78660,RTO,A827106,DOG,ROTTWEILER,LABRADOR RETR,P794130,76542,NULL,P305226,76548,NULL,982091063877990,1
00:00.0,STRAY,OTC,AUSTIN,78660,RTO,A827107,DOG,LABRADOR RETR,BLUE LACY,P794130,76542,NULL,P305226,76548,NULL,982091063878421,1
00:00.0,STRAY,FIELD,AUSTIN,78753,RTO,A827098,DOG,ENG BULLDOG,NULL,P794116,78758,NULL,P794138,78744,NULL,982126059775829,1
00:00.0,STRAY,FIELD,TRAVIS,78617,ADOPTION,A827108,DOG,BRITTANY,MIX,P288170,78744,AUSTIN,P794848,78747,NULL,982126059781872,1
00:00.0,STRAY,OTC,AUSTIN,78669,ADOPTION,A827101,DOG,BOXER,NULL,P794128,78669,NULL,P794589,78669,NULL,982126052160788,1
00:00.0,STRAY,OTC,AUSTIN,78741,ADOPTION,A827095,DOG,LABRADOR RETR,DOBERMAN PINSCH,P794106,78741,NULL,P769896,78752,NULL,982126059773525,1
00:00.0,STRAY,OTC,AUSTIN,78747,TRANSFER,A827093,DOG,CHIHUAHUA SH,NULL,P794105,78747,NULL,P327726,78766,NULL,982126059824482,1
00:00.0,STRAY,OTC,AUSTIN,78724,ADOPTION,A827082,DOG,CHIHUAHUA SH,NULL,P704716,78724,NULL,P612849,78665,NULL,981020021019831,1
00:00.0,STRAY,OTC,AUSTIN,78753,RTO,A827076,CAT,DOMESTIC SH,NULL,P794004,78721,NULL,P740921,78759,TRAVIS,982000363870260,1
00:00.0,STRAY,FIELD,AUSTIN,78721,ADOPTION,A813311,DOG,BOXER,NULL,P770054,78721,NULL,P794761,78753,NULL,982126056160149,1
00:00.0,STRAY,QUARANTINE,AUSTIN,78753,TRANSFER,A827015,CAT,DOMESTIC SH,NULL,P793862,78660,PFLUGERVILLE,NULL,NULL,NULL,982126052162868,1
00:00.0,STRAY,FIELD,AUSTIN,78704,ADOPTION,A827084,CAT,DOMESTIC SH,NULL,P794070,78704,NULL,P641808,78728,NULL,982126054169881,1
00:00.0,STRAY,OTC,AUSTIN,78728,TRANSFER,A827083,DOG,GOLDEN RETR,NULL,P794039,78728,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,78724,ADOPTION,A827056,CAT,DOMESTIC SH,MIX,P793385,78724,NULL,P095463,78741,AUSTIN,982126059781725,1
00:00.0,STRAY,OTC,TRAVIS,78610,TRANSFER,A827039,DOG,PUG,CHIHUAHUA SH,P105901,78610,NULL,P343922,78749,NULL,981020029152928,1
00:00.0,STRAY,OTC,MANOR,78653,ADOPTION,A826658,CAT,DOMESTIC SH,NULL,P730561,78653,NULL,P796935,78705,NULL,982126059777795,1
00:00.0,STRAY,FIELD,TRAVIS,78724,ADOPTION,A827016,DOG,GERM SHEPHERD,NULL,P683121,78729,NULL,P747424,78759,NULL,982126059783213,1
00:00.0,STRAY,OTC,AUSTIN,78752,ADOPTION,A827049,CAT,RUSSIAN BLUE,MIX,P793929,78758,NULL,P800233,78634,NULL,982126059775992,1
00:00.0,STRAY,OTC,AUSTIN,78744,RTO,A827019,DOG,DACHSHUND LH,NULL,P134238,78701,NULL,P512041,78744,NULL,981020027684537,1
00:00.0,STRAY,FIELD,TRAVIS,78653,ADOPTION,A827029,DOG,AM PIT BULL TER,NULL,P793877,78653,NULL,P826394,NULL,NULL,982126059835046,1
00:00.0,STRAY,OTC,AUSTIN,78741,ADOPTION,A827045,CAT,DOMESTIC SH,NULL,P268515,78741,NULL,P268515,78741,NULL,982126059774500,1
00:00.0,STRAY,FIELD,TRAVIS,78724,RTO,A826620,DOG,SIBERIAN HUSKY,NULL,P793190,78724,TRAVIS,P792726,78653,NULL,981020031060406,1
00:00.0,STRAY,OTC,AUSTIN,78741,ADOPTION,A827000,DOG,LABRADOR RETR,NULL,P793053,78741,NULL,P789489,78155,NULL,982126059775735,1
00:00.0,STRAY,FIELD,AUSTIN,78744,RTO,A809249,DOG,PIT BULL,NULL,P793799,,NULL,P714320,78744,AUSTIN,982126056093360,1
00:00.0,STRAY,OTC,AUSTIN,78741,ADOPTION,A826999,DOG,LABRADOR RETR,NULL,P793053,78741,NULL,P633389,78757,NULL,982126059783333,1
00:00.0,STRAY,FIELD,AUSTIN,78724,RTO,A826968,DOG,LABRADOR RETR,MIX,P389954,78701,AUSTIN,P659019,78724,NULL,981020023842349,1
00:00.0,STRAY,FIELD,AUSTIN,78724,RTO,A826969,DOG,GERM SHEPHERD,NULL,P389954,78701,AUSTIN,P659019,78724,NULL,985113001472604,1
00:00.0,STRAY,OTC,AUSTIN,78744,ADOPTION,A826980,DOG,PIT BULL,NULL,P130820,78744,NULL,P657116,78610,NULL,981020031016920,1
00:00.0,STRAY,FIELD,TRAVIS,78617,ADOPTION,A826975,DOG,LABRADOR RETR,MIX,P793379,78617,NULL,P793282,78240,NULL,982126059775884,1
00:00.0,STRAY,FIELD,TRAVIS,78617,ADOPTION,A826974,DOG,LABRADOR RETR,MIX,P793379,78617,NULL,P790182,78729,NULL,982126059775847,1
00:00.0,STRAY,FIELD,TRAVIS,78617,ADOPTION,A826973,DOG,LABRADOR RETR,MIX,P793379,78617,NULL,P793674,78681,NULL,982126059781920,1
00:00.0,STRAY,OTC,AUSTIN,78723,TRANSFER,A827001,DOG,GERM SHEPHERD,NULL,P588781,78753,NULL,P139036,78653,NULL,982126059834840,1
00:00.0,STRAY,FIELD,TRAVIS,78754,RTO,A826994,DOG,CHIHUAHUA SH,NULL,P793782,78754,NULL,P793801,78754,NULL,982126059825444,1
00:00.0,STRAY,OTC,AUSTIN,78741,ADOPTION,A827002,DOG,LABRADOR RETR,NULL,P793053,78741,NULL,P793921,78758,NULL,982126060052344,1
00:00.0,STRAY,OTC,AUSTIN,78745,TRANSFER,A826985,CAT,DOMESTIC SH,NULL,P793793,78745,NULL,P083529,78703,AUSTIN,982126059776179,1
00:00.0,STRAY,OTC,AUSTIN,78759,TRANSFER,A826996,DOG,LABRADOR RETR,NULL,P770318,78259,NULL,P083529,78703,AUSTIN,982126059783116,1
00:00.0,STRAY,OTC,AUSTIN,78759,TRANSFER,A826995,DOG,PIT BULL,NULL,P770318,78259,NULL,P083529,78703,AUSTIN,982126059775788,1
00:00.0,STRAY,FIELD,TRAVIS,78724,TRANSFER,A826923,DOG,GERM SHEPHERD,MIX,P793643,78724,NULL,P083529,78703,AUSTIN,982126059771937,1
00:00.0,STRAY,FIELD,TRAVIS,78725,TRANSFER,A826941,DOG,LABRADOR RETR,NULL,P793670,78724,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,78741,TRANSFER,A826938,CAT,MANX,MIX,P348863,78745,AUSTIN,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,78745,TRANSFER,A826944,DOG,ANATOL SHEPHERD,MIX,P000979,78745,CITY OF AUSTIN,P083529,78703,AUSTIN,982126059783241,1
00:00.0,STRAY,FIELD,TRAVIS,78653,RTO,A826947,DOG,POODLE TOY,NULL,P793325,78653,NULL,P793697,78653,NULL,93119095,1
00:00.0,STRAY,FIELD,AUSTIN,78758,ADOPTION,A826869,DOG,LABRADOR RETR,MIX,P793451,78758,NULL,P800761,78753,NULL,982126059775782,1
00:00.0,STRAY,FIELD,AUSTIN,78758,ADOPTION,A804784,DOG,STAFFORDSHIRE,MIX,P787571,78758,NULL,P799082,78681,NULL,982126055168525,1
00:00.0,STRAY,FIELD,AUSTIN,78758,TRANSFER,A826949,DOG,POODLE MIN,MIX,P793687,78758,NULL,P140290,78766,NULL,982126051640481,1
00:00.0,STRAY,OTC,AUSTIN,78617,TRANSFER,A826927,CAT,DOMESTIC SH,NULL,P748806,78617,AUSTIN,P773420,78702,NULL,982126059778852,1
00:00.0,STRAY,FIELD,AUSTIN,78748,TRANSFER,A730980,CAT,DOMESTIC SH,MIX,P793708,78748,NULL,P773420,78702,NULL,982000406666406,1
00:00.0,STRAY,OTC,AUSTIN,78759,TRANSFER,A826936,CAT,DOMESTIC SH,MIX,P197252,78759,NULL,P773420,78702,NULL,982126059540701,1
00:00.0,STRAY,OTC,AUSTIN,78759,TRANSFER,A826934,CAT,DOMESTIC SH,MIX,P197252,78759,NULL,P773420,78702,NULL,982126059540812,1
00:00.0,STRAY,OTC,AUSTIN,78741,RTO,A826964,DOG,GERM SHEPHERD,MIX,P441856,78702,AUSTIN,P793772,78662,NULL,982126059782054,1
00:00.0,STRAY,FIELD,AUSTIN,78754,RTO,A826935,DOG,GERM SHEPHERD,NULL,P793646,,NULL,P793756,78753,NULL,982126059765450,1
00:00.0,STRAY,FIELD,TRAVIS,78725,ADOPTION,A826945,DOG,AM PIT BULL TER,NULL,P793373,78725,NULL,P792617,78704,NULL,982126059825278,1
00:00.0,STRAY,FIELD,AUSTIN,78750,ADOPTION,A826922,DOG,PIT BULL,NULL,P793374,78750,NULL,P676736,78745,NULL,982126059835160,1
00:00.0,STRAY,OTC,AUSTIN,78758,ADOPTION,A826963,CAT,DOMESTIC SH,NULL,P728359,78757,NULL,P795961,78745,NULL,982126059765554,1
00:00.0,STRAY,OTC,AUSTIN,78744,ADOPTION,A826958,DOG,CHIHUAHUA LH,NULL,P535332,78744,AUSTIN,P231951,78723,NULL,982126059765080,1
00:00.0,STRAY,OTC,AUSTIN,78748,ADOPTION,A826914,CAT,DOMESTIC SH,MIX,P251552,78736,NULL,P794828,78741,NULL,982126059777645,1
00:00.0,STRAY,OTC,AUSTIN,78744,ADOPTION,A826898,CAT,DOMESTIC SH,MIX,P144600,78749,AUSTIN,P789370,78705,NULL,982126059774319,1
00:00.0,STRAY,FIELD,AUSTIN,78758,RTO,A826899,DOG,PIT BULL,NULL,P793557,78758,NULL,P793615,78754,NULL,985112003634644,1
00:00.0,STRAY,OTC,AUSTIN,78749,ADOPTION,A826885,CAT,DOMESTIC SH,MIX,P144600,78749,AUSTIN,P516483,78721,NULL,982126059774041,1
00:00.0,STRAY,OTC,AUSTIN,78701,ADOPTION,A826905,DOG,CATAHOULA,PIT BULL,P752567,78701,NULL,P282006,78731,NULL,982126059777884,1
00:00.0,STRAY,OTC,AUSTIN,78745,ADOPTION,A826662,CAT,DOMESTIC SH,NULL,P792854,NULL,NULL,P795153,78758,NULL,982126059781748,1
00:00.0,STRAY,OTC,AUSTIN,78748,ADOPTION,A826913,CAT,DOMESTIC SH,MIX,P251552,78736,NULL,P012332,78752,NULL,982126059780955,1
00:00.0,STRAY,FIELD,TRAVIS,78610,ADOPTION,A826907,DOG,PLOTT HOUND,CATAHOULA,P694192,78610,NULL,P208495,78721,TRAVIS,981020029699848,1
00:00.0,STRAY,FIELD,AUSTIN,78741,ADOPTION,A826882,CAT,MAINE COON,NULL,P631227,78741,NULL,P794016,78758,NULL,982126059781603,1
00:00.0,STRAY,OTC,AUSTIN,78724,ADOPTION,A826883,CAT,DOMESTIC SH,NULL,P773261,78724,NULL,NULL,NULL,NULL,982126059775922,1
00:00.0,STRAY,FIELD,AUSTIN,78758,RTO,A826878,DOG,PIT BULL,NULL,P793408,78758,NULL,P793594,78753,NULL,982126059783334,1
00:00.0,STRAY,FIELD,AUSTIN,78723,TRANSFER,A826888,DOG,GERM SHEPHERD,MIX,P793161,78723,NULL,P781960,78613,NULL,982126059776893,1
00:00.0,STRAY,OTC,AUSTIN,78728,TRANSFER,A826915,CAT,DOMESTIC SH,NULL,P793551,78728,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,78753,ADOPTION,A826812,CAT,DOMESTIC SH,MIX,P793394,78753,NULL,P794020,78731,NULL,982126060046343,1
00:00.0,STRAY,FIELD,AUSTIN,78744,ADOPTION,A826834,CAT,DOMESTIC SH,NULL,P789891,78744,NULL,P794810,78704,NULL,982126059771227,1
00:00.0,STRAY,FIELD,AUSTIN,78733,RTO,A826843,DOG,PIT BULL,NULL,P068349,78733,TRAVIS,P793461,78723,NULL,981020031069377,1
00:00.0,STRAY,OTC,AUSTIN,78741,RTO,A826860,DOG,GERM SHEPHERD,MIX,P793481,78741,NULL,P793482,78741,NULL,982126059776569,1
00:00.0,STRAY,OTC,AUSTIN,78751,TRANSFER,A826856,CAT,DOMESTIC SH,NULL,P791438,78751,NULL,P773420,78702,NULL,982126059776043,1
00:00.0,STRAY,FIELD,AUSTIN,78744,ADOPTION,A826837,CAT,DOMESTIC SH,NULL,P789891,78744,NULL,P685225,78737,NULL,982126059767592,1
00:00.0,STRAY,OTC,TRAVIS,78610,ADOPTION,A826811,DOG,CHIHUAHUA SH,NULL,P793389,78610,NULL,P406760,78702,NULL,982126059834459,1
00:00.0,STRAY,OTC,AUSTIN,78744,ADOPTION,A788817,DOG,STAFFORDSHIRE,MIX,P747197,78759,NULL,P779149,78741,NULL,982126054165178,1
00:00.0,STRAY,FIELD,AUSTIN,78702,TRANSFER,A826861,DOG,CHIHUAHUA SH,NULL,P793447,78702,NULL,P352018,78717,NULL,982126059776377,1
00:00.0,STRAY,FIELD,AUSTIN,78758,ADOPTION,A826820,DOG,CHIHUAHUA SH,NULL,P389954,78701,AUSTIN,P336694,78704,NULL,982126059833288,1
00:00.0,STRAY,FIELD,AUSTIN,78744,TRANSFER,A826835,CAT,DOMESTIC SH,NULL,P789891,78744,NULL,P070962,78752,AUSTIN,982126059777029,1
00:00.0,STRAY,FIELD,AUSTIN,78704,RTO,A813325,DOG,BORDER COLLIE,LABRADOR RETR,P793339,,NULL,P070962,78752,AUSTIN,982126054634285,1
00:00.0,STRAY,OTC,AUSTIN,78749,RTO,A825253,DOG,BOXER,NULL,P793297,78749,NULL,P704699,78759,NULL,982126059540749,1
00:00.0,STRAY,FIELD,AUSTIN,78721,ADOPTION,A826785,DOG,ROTTWEILER,NULL,P793180,,NULL,P790091,78729,NULL,982126059832906,1
00:00.0,STRAY,FIELD,AUSTIN,78758,ADOPTION,A826793,CAT,DOMESTIC SH,NULL,P505770,,NULL,P168632,78702,NULL,982000406863270,1
00:00.0,STRAY,OTC,AUSTIN,78722,ADOPTION,A826796,DOG,PIT BULL,NULL,P793323,78722,NULL,P795539,78705,NULL,981020021573012,1
00:00.0,STRAY,OTC,AUSTIN,78747,RTO,A826795,DOG,ROTTWEILER,NULL,P749280,78747,NULL,P793333,78747,NULL,982126059727229,1
00:00.0,STRAY,FIELD,AUSTIN,78744,ADOPTION,A826788,DOG,AUST SHEPHERD,MIX,P793253,78744,NULL,P782553,78610,NULL,982126059540693,1
00:00.0,STRAY,FIELD,AUSTIN,78702,ADOPTION,A826784,DOG,LABRADOR RETR,MIX,P792992,,NULL,P156246,78756,NULL,982126059726947,1
00:00.0,STRAY,FIELD,AUSTIN,78702,ADOPTION,A826789,DOG,FINNISH SPITZ,MIX,P793277,78748,NULL,P801228,78758,NULL,982126059727118,1
00:00.0,STRAY,FIELD,AUSTIN,78745,TRANSFER,A826779,DOG,CATAHOULA,NULL,P001167,78745,AUSTIN,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,78753,TRANSFER,A826794,DOG,JACK RUSS TERR,NULL,P793312,78753,NULL,P450019,78660,NULL,982126059829932,1
00:00.0,STRAY,FIELD,AUSTIN,78744,TRANSFER,A826786,DOG,LABRADOR RETR,NULL,P751533,78744,NULL,P015235,78641,NULL,982126059832737,1
00:00.0,STRAY,FIELD,AUSTIN,78744,TRANSFER,A826787,DOG,LABRADOR RETR,NULL,P751533,78744,NULL,P015235,78641,NULL,982126059833841,1
00:00.0,STRAY,EMERG CLC,AUSTIN,78745,TRANSFER,A826745,CAT,DOMESTIC SH,NULL,P793142,NULL,NULL,P083529,78703,AUSTIN,982126059783356,1
00:00.0,STRAY,EMERG CLC,AUSTIN,78745,TRANSFER,A826746,CAT,DOMESTIC SH,NULL,P793143,NULL,NULL,P083529,78703,AUSTIN,982126059771372,1
00:00.0,STRAY,FIELD,AUSTIN,78724,RTO,A826754,DOG,PIT BULL,NULL,P389954,78701,AUSTIN,P793196,78724,AUSTIN,981020031023192,1
00:00.0,STRAY,OTC,AUSTIN,78745,ADOPTION,A826777,DOG,PIT BULL,MIX,P793249,78745,NULL,P787369,78741,NULL,982126059727093,1
00:00.0,STRAY,NULL,AUSTIN,78747,ADOPTION,A826773,CAT,DOMESTIC SH,NULL,P370335,78747,NULL,P786406,78741,NULL,982126059769251,1
00:00.0,STRAY,FIELD,AUSTIN,78724,ADOPTION,A826753,DOG,PIT BULL,NULL,P389954,78701,AUSTIN,P657089,78640,NULL,982126059829628,1
00:00.0,STRAY,FIELD,AUSTIN,78749,ADOPTION,A826761,DOG,GERM SHEPHERD,MIX,P734289,78745,NULL,P796077,78723,NULL,982126059833265,1
00:00.0,STRAY,OTC,AUSTIN,78747,ADOPTION,A826768,CAT,DOMESTIC SH,NULL,P370335,78747,NULL,P797257,78641,NULL,982126059845880,1
00:00.0,STRAY,OTC,AUSTIN,78747,ADOPTION,A826769,CAT,DOMESTIC SH,NULL,P370335,78747,NULL,P797257,78641,NULL,982126059955524,1
00:00.0,STRAY,FIELD,AUSTIN,78745,RTO,A826770,DOG,LHASA APSO,NULL,P563074,78753,NULL,P793247,78745,NULL,0A1063818,1
00:00.0,STRAY,OTC,AUSTIN,78758,RTO,A822473,DOG,PIT BULL,NULL,P793237,78757,NULL,P685919,78758,NULL,982126052163306,1
00:00.0,STRAY,NULL,AUSTIN,78747,ADOPTION,A826771,CAT,DOMESTIC SH,NULL,P370335,78747,NULL,P789166,78751,NULL,982126059806522,1
00:00.0,STRAY,NULL,AUSTIN,78747,ADOPTION,A826772,CAT,DOMESTIC SH,NULL,P370335,78747,NULL,P795523,78664,NULL,982126059956110,1
00:00.0,STRAY,OTC,AUSTIN,78744,ADOPTION,A826762,DOG,PIT BULL,CATAHOULA,P793228,78744,NULL,P794107,78723,NULL,982126059829775,1
00:00.0,STRAY,QUARANTINE,AUSTIN,78752,RTO,A826716,CAT,DOMESTIC SH,NULL,P792962,78752,AUSTIN,P070962,78752,AUSTIN,985141002004669,1
00:00.0,STRAY,OTC,AUSTIN,78747,TRANSFER,A826740,DOG,BASSET HOUND,NULL,P694114,78747,NULL,P475490,77219,NULL,982126059768065,1
00:00.0,STRAY,FIELD,AUSTIN,78745,ADOPTION,A826720,DOG,CHIHUAHUA SH,MIX,P793039,78704,NULL,P792869,78957,NULL,982126060052183,1
00:00.0,STRAY,OTC,AUSTIN,78747,ADOPTION,A826741,DOG,BASSET HOUND,NULL,P694114,78747,NULL,P607339,78640,AUSTIN,982126060047439,1
00:00.0,STRAY,OTC,AUSTIN,78747,ADOPTION,A826738,DOG,GERM SHEPHERD,MIX,P694114,78747,NULL,P790577,78744,NULL,982126060046703,1
00:00.0,STRAY,FIELD,AUSTIN,78748,RTO,A826542,DOG,AMERICAN STAFF,NULL,P389954,78701,AUSTIN,P722385,78748,NULL,981020033476106,1
00:00.0,STRAY,EMERG CLC,AUSTIN,78752,ADOPTION,A826702,CAT,DOMESTIC SH,NULL,P001167,78745,AUSTIN,P794037,78702,NULL,982126054166776,1
00:00.0,STRAY,FIELD,TRAVIS,78748,RTO,A826715,DOG,BLACK MOUTH CUR,NULL,P732376,78748,NULL,P178557,78748,TRAVIS,NULL,0
00:00.0,STRAY,FIELD,TRAVIS,78748,RTO,A826714,DOG,BLACK MOUTH CUR,NULL,P732376,78748,NULL,P178557,78748,TRAVIS,982126059825103,1
00:00.0,STRAY,OTC,TRAVIS,78653,TRANSFER,A826713,DOG,GREAT PYRENEES,NULL,P779849,78653,NULL,P781960,78613,NULL,982126059762007,1
00:00.0,STRAY,FIELD,AUSTIN,78753,ADOPTION,A826724,DOG,LABRADOR RETR,MIX,P792725,78753,NULL,P543981,78681,NULL,982126059829103,1
00:00.0,STRAY,FIELD,AUSTIN,78731,ADOPTION,A826711,CAT,DOMESTIC LH,MIX,P793019,,NULL,P049205,78736,NULL,982126059769865,1
00:00.0,STRAY,OTC,TRAVIS,78653,ADOPTION,A826712,DOG,CHIHUAHUA LH,NULL,P779849,78653,NULL,P210740,78758,NULL,982126059828822,1
00:00.0,STRAY,OTC,AUSTIN,78744,TRANSFER,A826670,DOG,LABRADOR RETR,NULL,P792795,78744,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,78744,TRANSFER,A826671,DOG,LABRADOR RETR,NULL,P792795,78744,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,78744,TRANSFER,A826672,DOG,LABRADOR RETR,NULL,P792795,78744,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,78744,TRANSFER,A826673,DOG,LABRADOR RETR,NULL,P792795,78744,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,78724,ADOPTION,A826691,DOG,CHIHUAHUA SH,NULL,P792942,,NULL,P585186,78721,AUSTIN,982126059826762,1
00:00.0,STRAY,FIELD,AUSTIN,78741,ADOPTION,A826656,DOG,GERM SHEPHERD,SIBERIAN HUSKY,P792833,,NULL,P683608,78664,NULL,982126059828947,1
00:00.0,STRAY,FIELD,AUSTIN,78741,ADOPTION,A826655,DOG,SIBERIAN HUSKY,GERM SHEPHERD,P792833,,NULL,P683608,78664,NULL,982126059826479,1
00:00.0,STRAY,FIELD,AUSTIN,78748,ADOPTION,A826690,CAT,DOMESTIC SH,NULL,P792855,78748,NULL,P797587,78725,NULL,982126052160909,1
00:00.0,STRAY,OTC,AUSTIN,78724,ADOPTION,A826698,CAT,DOMESTIC SH,NULL,P792990,78724,NULL,P793809,78745,NULL,982126052161861,1
00:00.0,STRAY,OTC,AUSTIN,78724,ADOPTION,A826699,CAT,DOMESTIC SH,NULL,P792990,78724,NULL,P793809,78745,NULL,982126052160912,1
00:00.0,STRAY,FIELD,AUSTIN,78741,RTO,A826663,CAT,DOMESTIC SH,NULL,P990431,78702,NULL,P551444,78741,NULL,981020029275622,1
00:00.0,STRAY,FIELD,AUSTIN,78741,TRANSFER,A826665,DOG,WEST HIGHLAND,MIX,P792647,78741,NULL,P541155,77387,NULL,982126059824489,1
00:00.0,STRAY,OTC,AUSTIN,78745,RTO,A826693,DOG,LABRADOR RETR,NULL,P792946,78745,NULL,P793013,78748,NULL,982126059827112,1
00:00.0,STRAY,OTC,AUSTIN,78741,TRANSFER,A826679,DOG,SCHNAUZER MIN,MIX,P792898,78741,NULL,P293362,78610,NULL,982126059775534,1
00:00.0,STRAY,FIELD,AUSTIN,78723,RTO,A826602,DOG,LABRADOR RETR,NULL,P616389,78723,AUSTIN,P792818,78723,NULL,982126059774605,1
00:00.0,STRAY,OTC,AUSTIN,78744,ADOPTION,A646990,DOG,PIT BULL,MIX,P792789,78744,NULL,P798568,78748,NULL,0A1317621E,1
00:00.0,STRAY,OTC,AUSTIN,78704,TRANSFER,A826623,CAT,DOMESTIC SH,NULL,P792766,78747,NULL,P773420,78702,NULL,982126052158070,1
00:00.0,STRAY,OTC,AUSTIN,78704,TRANSFER,A826624,CAT,DOMESTIC SH,NULL,P792766,78747,NULL,P773420,78702,NULL,982126052160441,1
00:00.0,STRAY,OTC,AUSTIN,78704,TRANSFER,A826622,CAT,DOMESTIC SH,NULL,P792766,78747,NULL,P773420,78702,NULL,982126052157561,1
00:00.0,STRAY,FIELD,AUSTIN,78724,ADOPTION,A826609,DOG,GERM SHEPHERD,NULL,P710851,,NULL,P682071,78752,NULL,982126059771352,1
